cntr,coadd_id,decl,ra,source_id,w1mpro,w2mpro,w3mpro,w4mpro
15100001351018230,0015p000_ac51,-0.18647250,1.55223930,0015p000_ac51-018230,16.36600000,16.35700000,12.00300000,8.67300000
15100001351031282,0015p000_ac51,-0.03455410,1.53580650,0015p000_ac51-031282,14.93600000,14.70200000,11.99000000,8.78800000
15100001351031407,0015p000_ac51,-0.00619490,1.56171360,0015p000_ac51-031407,15.87400000,15.60000000,12.28300000,8.43800000
15100001351032084,0015p000_ac51,-0.03101490,1.56170470,0015p000_ac51-032084,17.02400000,16.38900000,12.43500000,8.86200000
15100001351018990,0015p000_ac51,-0.16587020,1.57368740,0015p000_ac51-018990,18.07600000,16.09300000,12.59300000,8.30900000
15100001351032069,0015p000_ac51,-0.04354000,1.53935000,0015p000_ac51-032069,17.14300000,16.59500000,12.17900000,8.83400000
15100001351020071,0015p000_ac51,-0.21846870,1.56166850,0015p000_ac51-020071,18.60400000,16.69600000,12.11400000,5.30900000
15100001351031899,0015p000_ac51,-0.08669630,1.55361440,0015p000_ac51-031899,17.00500000,16.44600000,12.07400000,8.88400000
15100001351017820,0015p000_ac51,-0.22487900,1.56366010,0015p000_ac51-017820,17.03000000,15.38800000,10.86100000,4.10800000
15100001351032363,0015p000_ac51,-0.10640030,1.55319830,0015p000_ac51-032363,17.34300000,17.11700000,12.52100000,8.56800000
15100001351031682,0015p000_ac51,-0.04774560,1.53746230,0015p000_ac51-031682,16.54600000,15.92400000,12.08700000,8.93900000
15100001351031795,0015p000_ac51,-0.05974680,1.50805680,0015p000_ac51-031795,16.59900000,16.51300000,12.48700000,8.80000000
15100001351031301,0015p000_ac51,-0.05028680,1.56044020,0015p000_ac51-031301,15.15300000,14.91100000,11.76100000,8.77600000
15100001351018025,0015p000_ac51,-0.20856330,1.58015510,0015p000_ac51-018025,15.93400000,15.85500000,11.64800000,7.84900000
15100001351031584,0015p000_ac51,-0.03823450,1.56072850,0015p000_ac51-031584,16.37500000,16.77700000,11.89200000,8.43800000
15100001351033064,0015p000_ac51,-0.04293990,1.58126080,0015p000_ac51-033064,16.73800000,16.55300000,12.16600000,8.32300000
15100001351031267,0015p000_ac51,-0.07530800,1.55085970,0015p000_ac51-031267,14.73700000,14.25600000,11.06400000,8.86900000
15100001351031520,0015p000_ac51,-0.14763110,1.56292670,0015p000_ac51-031520,16.29800000,15.58500000,11.76900000,8.18200000
15100001351020185,0015p000_ac51,-0.24413770,1.58799800,0015p000_ac51-020185,17.72600000,16.46600000,11.47300000,4.68200000
15100001351018446,0015p000_ac51,-0.22609260,1.55702260,0015p000_ac51-018446,18.19000000,16.85400000,11.94500000,4.25300000
15100001351017806,0015p000_ac51,-0.22617570,1.56785690,0015p000_ac51-017806,18.21000000,16.62800000,11.55100000,3.79400000
15100001351017786,0015p000_ac51,-0.23253030,1.57228120,0015p000_ac51-017786,17.73300000,16.48400000,11.93700000,3.71300000
15100001351018385,0015p000_ac51,-0.16579670,1.54291980,0015p000_ac51-018385,16.61100000,16.64700000,11.79200000,8.82800000
15100001351032034,0015p000_ac51,-0.00539040,1.53393490,0015p000_ac51-032034,17.17000000,16.62600000,12.16600000,8.67500000
15100001351031694,0015p000_ac51,-0.13371560,1.51947590,0015p000_ac51-031694,16.46700000,16.49400000,12.21900000,8.82500000
15100001351019104,0015p000_ac51,-0.19207280,1.58458180,0015p000_ac51-019104,17.29000000,16.72900000,12.50100000,8.37800000
15100001351031349,0015p000_ac51,-0.02229730,1.53785760,0015p000_ac51-031349,15.43800000,15.18400000,12.04500000,8.48500000
15100001351032295,0015p000_ac51,-0.02434100,1.51145890,0015p000_ac51-032295,17.10100000,16.89200000,12.11800000,8.85300000
15100001351031501,0015p000_ac51,-0.10920580,1.55763870,0015p000_ac51-031501,16.25000000,15.61900000,11.69200000,7.87700000
15100001351018130,0015p000_ac51,-0.20433880,1.56981490,0015p000_ac51-018130,16.15900000,16.75400000,12.39700000,8.25600000
15100001351032138,0015p000_ac51,-0.13483450,1.58485340,0015p000_ac51-032138,17.13700000,16.58000000,12.34600000,8.65300000
15100001351032047,0015p000_ac51,-0.10868370,1.52568110,0015p000_ac51-032047,16.81900000,16.43900000,12.27900000,8.86600000
15100001351032536,0015p000_ac51,-0.01404200,1.58353940,0015p000_ac51-032536,17.61000000,17.15300000,12.44100000,8.61700000
15100001351017842,0015p000_ac51,-0.22343280,1.56035200,0015p000_ac51-017842,18.61400000,16.37100000,11.55800000,3.56900000
15100001351018571,0015p000_ac51,-0.15962580,1.55056730,0015p000_ac51-018571,16.89000000,16.96000000,12.34600000,8.49500000
15100001351033500,0015p000_ac51,-0.07653990,1.54084680,0015p000_ac51-033500,17.30500000,16.92100000,11.96300000,8.89000000
15100001351032091,0015p000_ac51,-0.11946670,1.52097110,0015p000_ac51-032091,17.22500000,16.80700000,12.12600000,8.50000000
15100001351033105,0015p000_ac51,-0.05055510,1.53528570,0015p000_ac51-033105,17.69200000,17.07100000,12.36800000,8.98100000
15100001351031266,0015p000_ac51,-0.04451000,1.55923290,0015p000_ac51-031266,14.64500000,14.36100000,12.04000000,8.35700000
15100001351031283,0015p000_ac51,-0.02339960,1.56823790,0015p000_ac51-031283,15.01200000,15.01000000,12.51500000,8.79500000
15100001351031629,0015p000_ac51,-0.02283930,1.56422830,0015p000_ac51-031629,16.73200000,16.06800000,12.52400000,8.49200000
15100001351032504,0015p000_ac51,-0.06293590,1.54316550,0015p000_ac51-032504,17.28600000,16.51000000,12.30400000,8.64500000
15100001351032042,0015p000_ac51,-0.12635620,1.56918220,0015p000_ac51-032042,17.06200000,16.75100000,11.70700000,8.73400000
15100001351032446,0015p000_ac51,-0.08455370,1.55548500,0015p000_ac51-032446,17.19400000,16.90800000,12.33500000,8.76700000
15100001351031621,0015p000_ac51,-0.09562160,1.50968870,0015p000_ac51-031621,16.58500000,15.56400000,12.28400000,8.60500000
15100001351019540,0015p000_ac51,-0.18402010,1.57463860,0015p000_ac51-019540,17.53000000,17.15900000,12.18900000,8.14000000
15100001351031361,0015p000_ac51,-0.03097010,1.55912540,0015p000_ac51-031361,15.57400000,15.29700000,12.11400000,8.95600000
15100001351031242,0015p000_ac51,-0.11203910,1.57556950,0015p000_ac51-031242,14.15000000,14.17700000,12.12100000,8.29700000
15100001351017831,0015p000_ac51,-0.22514430,1.55462300,0015p000_ac51-017831,18.13900000,16.57700000,11.84900000,3.93600000
15100001351031275,0015p000_ac51,-0.10590440,1.52833810,0015p000_ac51-031275,14.82700000,14.57800000,12.38900000,8.44600000
15100001351019631,0015p000_ac51,-0.24067570,1.56917360,0015p000_ac51-019631,18.39600000,16.78800000,11.93900000,5.31900000
15100001351031241,0015p000_ac51,-0.12957820,1.53279050,0015p000_ac51-031241,14.11800000,13.84500000,11.78800000,8.38800000
15100001351019030,0015p000_ac51,-0.18342930,1.58751040,0015p000_ac51-019030,17.22300000,16.45300000,12.19600000,8.19100000
15100001351032136,0015p000_ac51,-0.05479480,1.52982510,0015p000_ac51-032136,17.15500000,16.66400000,12.54700000,8.75400000
15100001351031440,0015p000_ac51,-0.03109450,1.53413690,0015p000_ac51-031440,15.86000000,15.63600000,12.34400000,8.88300000
15100001351032063,0015p000_ac51,-0.09836620,1.53335270,0015p000_ac51-032063,17.03300000,16.48400000,12.25100000,8.47900000
15100001351033391,0015p000_ac51,-0.09999430,1.57225470,0015p000_ac51-033391,17.71300000,17.27600000,12.30700000,8.65500000
15100001351032333,0015p000_ac51,-0.09443690,1.57556830,0015p000_ac51-032333,17.30900000,17.06700000,12.46500000,8.23200000
15100001351032435,0015p000_ac51,-0.06495130,1.53362860,0015p000_ac51-032435,17.35300000,16.82400000,12.29400000,8.43700000
15100001351031460,0015p000_ac51,-0.01767970,1.55785950,0015p000_ac51-031460,16.01000000,15.78100000,12.20400000,8.86200000
15100001351031752,0015p000_ac51,-0.00315650,1.54019790,0015p000_ac51-031752,16.78600000,16.79500000,11.88600000,8.48700000
15100001351032545,0015p000_ac51,-0.03394240,1.56381470,0015p000_ac51-032545,17.37900000,17.06100000,12.10600000,8.79200000
15100001351031886,0015p000_ac51,0.03858960,1.52650410,0015p000_ac51-031886,16.68800000,16.80500000,12.40200000,9.08900000
15100001351031866,0015p000_ac51,0.06232170,1.59025590,0015p000_ac51-031866,16.86900000,16.84600000,12.54100000,8.74500000
15100001351031316,0015p000_ac51,0.03899880,1.54280320,0015p000_ac51-031316,15.26600000,15.15800000,12.21400000,8.90700000
15100001351033362,0015p000_ac51,0.10009810,1.51656400,0015p000_ac51-033362,16.58800000,17.08100000,12.13200000,8.87200000
15100001351031641,0015p000_ac51,0.09657320,1.54730580,0015p000_ac51-031641,17.11500000,17.12100000,11.73400000,8.27800000
15100001351046363,0015p000_ac51,0.16230430,1.58338220,0015p000_ac51-046363,17.44400000,16.72200000,11.97800000,8.89100000
15100001351032107,0015p000_ac51,0.10471860,1.55874660,0015p000_ac51-032107,16.38200000,16.32100000,12.10000000,8.19100000
15100001351031838,0015p000_ac51,0.04310810,1.56587450,0015p000_ac51-031838,17.07900000,16.59800000,12.32300000,8.37500000
15100001351032026,0015p000_ac51,0.11120200,1.58827240,0015p000_ac51-032026,16.94300000,16.78900000,12.62100000,9.01800000
15100001351031812,0015p000_ac51,0.07733470,1.51178740,0015p000_ac51-031812,16.99200000,16.73200000,12.30500000,8.71200000
15100001351046167,0015p000_ac51,0.23260440,1.58831650,0015p000_ac51-046167,17.57000000,16.90500000,12.35100000,8.33800000
15100001351031996,0015p000_ac51,0.04607760,1.57515530,0015p000_ac51-031996,17.08200000,16.73100000,12.37300000,8.46400000
15100001351031607,0015p000_ac51,0.07229750,1.57441800,0015p000_ac51-031607,16.37600000,16.41000000,11.79200000,8.18600000
15100001351032045,0015p000_ac51,0.01996690,1.56970080,0015p000_ac51-032045,17.26700000,16.54900000,12.49700000,8.88200000
15100001351045754,0015p000_ac51,0.16127280,1.53563910,0015p000_ac51-045754,17.03300000,16.84600000,12.32400000,8.85000000
15100001351031294,0015p000_ac51,0.09831550,1.55157160,0015p000_ac51-031294,13.17100000,13.31900000,11.95500000,8.78200000
15100001351031643,0015p000_ac51,0.14478860,1.57769710,0015p000_ac51-031643,16.40700000,16.39000000,12.51100000,8.99700000
15100001351031226,0015p000_ac51,0.00229910,1.50832620,0015p000_ac51-031226,13.43200000,13.48900000,11.91300000,8.46800000
15100001351031194,0015p000_ac51,0.12141350,1.53359190,0015p000_ac51-031194,5.62900000,5.58100000,5.65600000,5.55100000
15100001351044939,0015p000_ac51,0.24454170,1.58383900,0015p000_ac51-044939,16.21900000,15.85100000,11.70900000,8.24800000
15100001351044843,0015p000_ac51,0.27704610,1.58653290,0015p000_ac51-044843,15.83700000,16.03800000,12.40000000,8.97100000
15100001351032028,0015p000_ac51,0.10731110,1.54275020,0015p000_ac51-032028,16.09900000,16.62500000,12.27400000,8.68000000
15100001351032291,0015p000_ac51,0.14245520,1.56917530,0015p000_ac51-032291,17.36600000,16.92200000,12.35500000,8.62000000
15100001351032224,0015p000_ac51,0.07020010,1.54598540,0015p000_ac51-032224,17.32800000,17.02900000,11.88500000,8.89100000
15100001351032005,0015p000_ac51,0.02118120,1.55436700,0015p000_ac51-032005,17.19100000,16.35200000,12.01700000,8.88700000
15100001351045415,0015p000_ac51,0.19216410,1.58924170,0015p000_ac51-045415,16.78700000,16.20100000,12.48600000,8.92800000
15100001351031456,0015p000_ac51,0.04147490,1.58560950,0015p000_ac51-031456,15.98200000,15.81400000,12.40100000,8.68800000
15100001351044655,0015p000_ac51,0.22546450,1.58481090,0015p000_ac51-044655,11.98100000,11.95000000,12.13600000,8.87700000
15100001351045824,0015p000_ac51,0.20032720,1.56312130,0015p000_ac51-045824,17.57900000,16.23000000,11.97400000,8.93200000
15100001351031571,0015p000_ac51,0.10376900,1.58763620,0015p000_ac51-031571,16.18000000,16.28700000,12.60000000,8.59800000
15100001351031750,0015p000_ac51,0.03173710,1.54281870,0015p000_ac51-031750,16.73400000,16.26200000,12.42900000,9.00500000
15100001351031585,0015p000_ac51,0.02550690,1.55830230,0015p000_ac51-031585,16.46200000,16.29800000,12.08200000,8.69600000
15100001351032013,0015p000_ac51,0.01166070,1.57822100,0015p000_ac51-032013,17.01200000,16.62900000,12.56200000,8.84700000
15100001351046258,0015p000_ac51,0.21327960,1.57125250,0015p000_ac51-046258,17.22300000,17.08900000,12.23500000,8.53200000
15100001351032807,0015p000_ac51,0.09680050,1.52837180,0015p000_ac51-032807,17.13300000,17.13600000,12.30700000,9.02200000
15100001351033662,0015p000_ac51,0.11753180,1.56869570,0015p000_ac51-033662,16.96000000,16.46400000,12.57600000,8.37200000
15100001351031414,0015p000_ac51,0.05282050,1.58443860,0015p000_ac51-031414,15.83800000,15.32500000,12.43800000,8.70400000
15100001351031434,0015p000_ac51,0.04755140,1.54931400,0015p000_ac51-031434,15.75800000,16.31500000,12.01500000,8.43500000
15100001351045962,0015p000_ac51,0.23300390,1.56722360,0015p000_ac51-045962,17.66800000,17.11900000,12.54400000,9.00900000
15100001351046322,0015p000_ac51,0.21808880,1.56212960,0015p000_ac51-046322,17.61700000,17.29700000,12.01600000,9.11000000
15100001351045408,0015p000_ac51,0.17584410,1.56572420,0015p000_ac51-045408,16.81400000,16.12700000,12.13200000,8.52900000
15100001351045925,0015p000_ac51,0.19971290,1.56028950,0015p000_ac51-045925,17.36900000,16.73200000,12.32800000,8.53000000
15100001351031918,0015p000_ac51,0.03122770,1.52468810,0015p000_ac51-031918,16.72600000,16.21100000,11.90900000,8.77100000
15100001351031989,0015p000_ac51,0.02663240,1.56465800,0015p000_ac51-031989,17.10800000,16.40300000,11.94300000,8.72200000
15100001351031380,0015p000_ac51,0.13539890,1.56679880,0015p000_ac51-031380,14.01600000,14.03800000,11.90600000,8.91500000
15100001351032361,0015p000_ac51,0.05839800,1.58398540,0015p000_ac51-032361,17.42600000,17.16500000,12.43500000,8.79800000
15100001351032044,0015p000_ac51,0.05855080,1.56096340,0015p000_ac51-032044,17.59400000,16.82200000,12.40900000,8.56400000
15100001351031291,0015p000_ac51,0.08484530,1.55219870,0015p000_ac51-031291,15.18800000,14.97400000,11.67300000,8.16100000
15100001351032500,0015p000_ac51,0.06582950,1.51966310,0015p000_ac51-032500,17.51900000,16.50400000,11.90400000,8.84800000
15100001351045377,0015p000_ac51,0.23573260,1.57395780,0015p000_ac51-045377,16.95600000,16.51300000,12.47200000,8.89900000
15100001351044917,0015p000_ac51,0.22740850,1.56166610,0015p000_ac51-044917,16.01900000,15.59400000,12.45600000,9.00900000
15100001351045579,0015p000_ac51,0.19245570,1.55747550,0015p000_ac51-045579,17.09200000,16.75600000,11.81800000,9.09100000
15100001351045369,0015p000_ac51,0.26066740,1.58808270,0015p000_ac51-045369,17.38800000,16.31800000,12.45100000,8.53400000
15100001351044654,0015p000_ac51,0.26444570,1.57876620,0015p000_ac51-044654,12.85600000,12.92900000,11.96800000,8.54100000
15100001351032335,0015p000_ac51,0.04627350,1.52502180,0015p000_ac51-032335,17.23400000,16.79000000,12.46600000,8.85000000
15100001351031618,0015p000_ac51,0.00848560,1.56919750,0015p000_ac51-031618,16.51200000,16.12900000,12.47700000,8.36000000
15100001351031737,0015p000_ac51,0.06489240,1.54643580,0015p000_ac51-031737,16.77600000,16.81900000,12.30900000,9.01000000
15100001351032068,0015p000_ac51,0.00389240,1.52377920,0015p000_ac51-032068,17.37000000,16.06100000,12.40700000,8.77300000
15100001351045499,0015p000_ac51,0.17712560,1.53428350,0015p000_ac51-045499,17.05100000,16.49900000,12.50000000,8.80400000
15100001351031833,0015p000_ac51,0.07446510,1.54771100,0015p000_ac51-031833,17.51200000,16.77900000,11.93700000,8.52600000
15100001351031523,0015p000_ac51,0.02818990,1.56035300,0015p000_ac51-031523,16.22400000,16.05600000,11.99300000,8.83800000
15100001351032392,0015p000_ac51,0.11241680,1.57573590,0015p000_ac51-032392,17.33500000,16.99100000,12.50900000,8.63800000
15100001351044653,0015p000_ac51,0.26365030,1.58002810,0015p000_ac51-044653,12.07300000,12.02600000,11.80500000,8.19700000
15100001351045404,0015p000_ac51,0.20436940,1.56794510,0015p000_ac51-045404,16.89600000,16.35400000,12.39900000,8.17700000
15100001351031486,0015p000_ac51,0.03927140,1.57996620,0015p000_ac51-031486,16.09300000,16.46900000,11.88600000,8.51600000
15100001351031674,0015p000_ac51,0.07559730,1.55144530,0015p000_ac51-031674,16.92300000,16.60900000,11.68600000,8.42600000
15100001351031202,0015p000_ac51,0.00769040,1.53849630,0015p000_ac51-031202,10.95900000,10.99400000,11.01000000,8.68700000
15100001351045390,0015p000_ac51,0.24148340,1.56440990,0015p000_ac51-045390,16.91700000,16.93200000,12.02000000,8.79600000
15100001351033388,0015p000_ac51,0.15130890,1.54033090,0015p000_ac51-033388,16.81000000,16.50500000,12.56400000,8.32600000
15100001351044854,0015p000_ac51,0.24596060,1.57993080,0015p000_ac51-044854,15.87900000,16.02800000,12.41400000,8.69700000
15100001351032141,0015p000_ac51,0.07470010,1.52595030,0015p000_ac51-032141,17.37800000,16.93500000,12.31900000,8.92000000
15100001351032460,0015p000_ac51,0.01895610,1.53138250,0015p000_ac51-032460,17.28800000,17.16000000,12.08600000,8.91200000
15100001351046139,0015p000_ac51,0.17212740,1.58263260,0015p000_ac51-046139,17.53100000,17.14000000,12.58200000,8.88100000
15100001351032299,0015p000_ac51,0.01947870,1.57478580,0015p000_ac51-032299,17.26400000,16.41400000,12.53900000,9.00800000
15100001351031547,0015p000_ac51,0.03514680,1.53176400,0015p000_ac51-031547,16.24000000,15.97900000,12.43100000,8.75200000
15100001351032211,0015p000_ac51,0.00571830,1.50082230,0015p000_ac51-032211,17.14600000,17.22200000,12.65400000,8.71500000
15100001351031318,0015p000_ac51,0.06866860,1.54654880,0015p000_ac51-031318,15.28400000,15.14900000,11.77100000,8.84500000
15100001351032476,0015p000_ac51,0.03228460,1.53118180,0015p000_ac51-032476,17.58000000,16.57200000,12.46900000,8.88200000
15100001351031642,0015p000_ac51,0.03177410,1.51009130,0015p000_ac51-031642,16.39600000,16.33600000,11.80600000,8.21900000
15100001351031533,0015p000_ac51,0.12467070,1.58351890,0015p000_ac51-031533,16.10900000,16.06800000,12.54900000,8.98800000
15100001351045723,0015p000_ac51,0.23737940,1.56169210,0015p000_ac51-045723,17.44400000,16.79800000,11.91400000,8.91200000
15100001351044943,0015p000_ac51,0.21546510,1.57754910,0015p000_ac51-044943,16.06800000,16.24000000,12.52400000,8.77800000
15100001351032128,0015p000_ac51,0.00621100,1.54856470,0015p000_ac51-032128,17.49200000,16.72100000,12.49100000,8.92300000
15100001351031661,0015p000_ac51,0.00424360,1.54672790,0015p000_ac51-031661,16.73900000,16.56300000,12.19300000,8.90700000
15100001351031717,0015p000_ac51,0.10470420,1.54554340,0015p000_ac51-031717,14.39100000,14.64800000,11.90400000,8.75600000
15100001351032903,0015p000_ac51,0.10609680,1.58392990,0015p000_ac51-032903,17.42000000,16.90600000,12.62900000,8.49300000
15100001351031730,0015p000_ac51,0.05382970,1.54440750,0015p000_ac51-031730,16.83700000,16.17700000,11.73700000,8.69800000
15100001351031720,0015p000_ac51,0.05346450,1.55062440,0015p000_ac51-031720,16.75300000,16.62900000,12.17900000,8.38900000
15100001351031662,0015p000_ac51,0.06204750,1.55635930,0015p000_ac51-031662,16.54400000,16.50000000,11.81300000,8.60000000
